id,location,supplier,product,name,stationNumbers,taktTime,stationSwapTime,poolmachines,costFactor,inputBuffer,poolEmployeesS1,poolEmployeesS2,poolEmployeesS3,resourceType
8acd8b78_ceaf_485f_9d28_e148e3342a4c,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4069ebf3_5563_41c6_8344_d846f1493a29,11ae1deb_194b_4bb2_b8bc_f860d5d90238,Speyer Section 3,1,5,30,1,1,168,1,1,1,5
5e2086a8_5344_4af0_a632_eee86decb08a,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4069ebf3_5563_41c6_8344_d846f1493a29,e138aee8_ddcb_4849_b7c3_fbbd08448745,Speyer Section 4,1,5,30,1,1,168,1,1,1,5
bd196363_5d56_4195_a12f_15d0e3b7e2e2,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4069ebf3_5563_41c6_8344_d846f1493a29,01480973_ec50_4293_ad93_d62285fd5b62,Speyer Section 5,1,5,30,1,1,168,1,1,1,5
ba191f79_9487_43ac_ab06_a1f89bc130c2,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4069ebf3_5563_41c6_8344_d846f1493a29,c1ead980_7709_4e21_b183_b229044a4643,Speyer Section 56,1,5,30,1,1,168,1,1,1,5
8e6a0314_e0a2_424d_a228_453a9881b5fb,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4069ebf3_5563_41c6_8344_d846f1493a29,d2477294_9f95_438e_8228_4ca957aa70e1,Speyer Section 6,1,5,30,1,1,168,1,1,1,5
6671fadb_85b2_4bad_b762_166e2a356005,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4069ebf3_5563_41c6_8344_d846f1493a29,fb3b1814_469e_4920_8bfc_6463034eaa90,Speyer Sharklet Left,1,5,30,1,1,168,1,1,1,2
2a4777a7_50c6_4ba0_a586_18d82012f264,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4069ebf3_5563_41c6_8344_d846f1493a29,bb4ed4f1_acc5_4ebe_a19c_91d4bc8edef5,Speyer Sharklet Right,1,5,30,1,1,168,1,1,1,2
99061f22_2dc0_4ee9_ab67_77df4c5ccfb4,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,955db4b6_eb53_4f70_be90_a87eee27fcf3,St. Nazaire Belly Fairing,1,5,30,1,1,168,1,1,1,2
99061f22_2dc0_4ee9_ab67_77df4c5ccfb4,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,955db4b6_eb53_4f70_be90_a87eee27fcf3,St. Nazaire Belly Fairing,1,5,30,1,1,168,1,1,1,2
d0808dab_c46d_47ca_ac46_3c41d02f4eef,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,f581ed68_62e6_4946_af02_ed84d4ad1c13,St. Nazaire Pylon Left,1,5,30,1,1,168,1,1,1,2
d0808dab_c46d_47ca_ac46_3c41d02f4eef,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,f581ed68_62e6_4946_af02_ed84d4ad1c13,St. Nazaire Pylon Left,1,5,30,1,1,168,1,1,1,2
9d25c910_8a92_4bac_836c_31d84c1b1bf9,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,52d8bc7c_3195_4a9e_b6c1_03c687d36794,St. Nazaire Pylon Right,1,5,30,1,1,168,1,1,1,2
9d25c910_8a92_4bac_836c_31d84c1b1bf9,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,52d8bc7c_3195_4a9e_b6c1_03c687d36794,St. Nazaire Pylon Right,1,5,30,1,1,168,1,1,1,2
72a01336_4fa6_4d6d_8dcd_9e45710f8eed,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,d613cd61_1d3c_430b_92e8_c8529b30315e,St. Nazaire S1 Lower Shell,1,5,30,1,1,168,1,1,1,2
72a01336_4fa6_4d6d_8dcd_9e45710f8eed,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,d613cd61_1d3c_430b_92e8_c8529b30315e,St. Nazaire S1 Lower Shell,1,5,30,1,1,168,1,1,1,2
5fc251a4_986e_4828_8621_2a42f3fd3fac,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,1dbe71c3_de17_48e2_ab8c_78fbc2a4d6d4,St. Nazaire S1 Modules,1,5,30,1,1,168,1,1,1,2
5fc251a4_986e_4828_8621_2a42f3fd3fac,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,1dbe71c3_de17_48e2_ab8c_78fbc2a4d6d4,St. Nazaire S1 Modules,1,5,30,1,1,168,1,1,1,2
1291f9f1_9e8f_44ef_92c9_e5e1a0d82f68,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,def1aa1d_ca7d_4820_98a5_cd16b7ed3632,St. Nazaire S1 Upper Shell,1,5,30,1,1,168,1,1,1,2
1291f9f1_9e8f_44ef_92c9_e5e1a0d82f68,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,def1aa1d_ca7d_4820_98a5_cd16b7ed3632,St. Nazaire S1 Upper Shell,1,5,30,1,1,168,1,1,1,2
33915299_11cc_41bb_9630_43e09e9d8cc7,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,f720d6ce_b29a_4e33_80d0_8423d6386743,St. Nazaire S2 Left Shell,1,5,30,1,1,168,1,1,1,2
33915299_11cc_41bb_9630_43e09e9d8cc7,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,f720d6ce_b29a_4e33_80d0_8423d6386743,St. Nazaire S2 Left Shell,1,5,30,1,1,168,1,1,1,2
73d17b8f_2a53_4825_bcc0_df995fbe1dd1,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,bdcdece2_daa9_403f_a491_9887a5345a80,St. Nazaire S2 Lower Shell,1,5,30,1,1,168,1,1,1,2
73d17b8f_2a53_4825_bcc0_df995fbe1dd1,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,bdcdece2_daa9_403f_a491_9887a5345a80,St. Nazaire S2 Lower Shell,1,5,30,1,1,168,1,1,1,2
1117c873_ef42_4412_99cb_a9701a7fe885,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,f5663589_dba2_4894_96d5_9432b2c9f6bb,St. Nazaire S2 Right Shell,1,5,30,1,1,168,1,1,1,2
1117c873_ef42_4412_99cb_a9701a7fe885,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,f5663589_dba2_4894_96d5_9432b2c9f6bb,St. Nazaire S2 Right Shell,1,5,30,1,1,168,1,1,1,2
5cc76d0b_0a2d_440c_9364_090afef166d6,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,ec22b3fb_399e_40fc_a16f_a358a9f02ff0,St. Nazaire S2 Top Shell,1,5,30,1,1,168,1,1,1,2
5cc76d0b_0a2d_440c_9364_090afef166d6,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,ec22b3fb_399e_40fc_a16f_a358a9f02ff0,St. Nazaire S2 Top Shell,1,5,30,1,1,168,1,1,1,2
3b9f7398_0f48_43a7_89f7_c2b586829212,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,6b6e4fad_8ec1_476a_9954_9d94d1950142,St. Nazaire S234 Modules,1,5,30,1,1,168,1,1,1,2
3b9f7398_0f48_43a7_89f7_c2b586829212,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,6b6e4fad_8ec1_476a_9954_9d94d1950142,St. Nazaire S234 Modules,1,5,30,1,1,168,1,1,1,2
c69cb0fc_a2c3_4245_8667_5236bf82564b,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,5960a38d_1663_45ad_9bfd_64fa30081634,St. Nazaire S3 Left Shell,1,5,30,1,1,168,1,1,1,2
c69cb0fc_a2c3_4245_8667_5236bf82564b,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,5960a38d_1663_45ad_9bfd_64fa30081634,St. Nazaire S3 Left Shell,1,5,30,1,1,168,1,1,1,2
54581625_36c3_4bfe_aff7_a2e80a5430c9,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,6383eea1_bfae_4d34_8b00_001f6e794edb,St. Nazaire S3 Lower Shell,1,5,30,1,1,168,1,1,1,2
54581625_36c3_4bfe_aff7_a2e80a5430c9,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,6383eea1_bfae_4d34_8b00_001f6e794edb,St. Nazaire S3 Lower Shell,1,5,30,1,1,168,1,1,1,2
dba7e38d_baa2_44b6_9280_555df83b4a21,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,afd39515_4bca_4de2_b764_e1a10fc0252f,St. Nazaire S3 Right Shell,1,5,30,1,1,168,1,1,1,2
dba7e38d_baa2_44b6_9280_555df83b4a21,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,afd39515_4bca_4de2_b764_e1a10fc0252f,St. Nazaire S3 Right Shell,1,5,30,1,1,168,1,1,1,2
382461e9_fdeb_4e65_97ad_2166ab278941,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,f8e9fd6c_448f_48cc_a1c6_b6059452eaa1,St. Nazaire S3 Top Shell,1,5,30,1,1,168,1,1,1,2
382461e9_fdeb_4e65_97ad_2166ab278941,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,f8e9fd6c_448f_48cc_a1c6_b6059452eaa1,St. Nazaire S3 Top Shell,1,5,30,1,1,168,1,1,1,2
c13c58cd_7398_4552_9266_61281b52ce5f,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,ad9dc001_c59a_46e0_a7c4_dd9db4bd283f,St. Nazaire S4 Left Shell,1,5,30,1,1,168,1,1,1,2
c13c58cd_7398_4552_9266_61281b52ce5f,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,ad9dc001_c59a_46e0_a7c4_dd9db4bd283f,St. Nazaire S4 Left Shell,1,5,30,1,1,168,1,1,1,2
431df109_0a2b_4e99_816b_5d4b8408ea5f,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,19bc042a_821e_452f_a147_7ae77ef538cf,St. Nazaire S4 Lower Shell,1,5,30,1,1,168,1,1,1,2
431df109_0a2b_4e99_816b_5d4b8408ea5f,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,19bc042a_821e_452f_a147_7ae77ef538cf,St. Nazaire S4 Lower Shell,1,5,30,1,1,168,1,1,1,2
178ac1b4_41fd_4bd4_8aa0_8f142e541026,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,c0a38271_8a90_4a08_86d4_a5e831461e8c,St. Nazaire S4 Right Shell,1,5,30,1,1,168,1,1,1,2
178ac1b4_41fd_4bd4_8aa0_8f142e541026,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,c0a38271_8a90_4a08_86d4_a5e831461e8c,St. Nazaire S4 Right Shell,1,5,30,1,1,168,1,1,1,2
2ad19501_8f18_4cf7_ba46_4bf90cfff960,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,5086ebda_8248_421b_9e69_d6bcc5188591,St. Nazaire S4 Top Shell,1,5,30,1,1,168,1,1,1,2
2ad19501_8f18_4cf7_ba46_4bf90cfff960,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,5086ebda_8248_421b_9e69_d6bcc5188591,St. Nazaire S4 Top Shell,1,5,30,1,1,168,1,1,1,2
a86a554c_bf54_48a1_a201_4a19974e5777,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,cd30834c_fb32_4465_8ff7_73c33a0c2ebf,St. Nazaire S5 Left Shell,1,5,30,1,1,168,1,1,1,2
a86a554c_bf54_48a1_a201_4a19974e5777,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,cd30834c_fb32_4465_8ff7_73c33a0c2ebf,St. Nazaire S5 Left Shell,1,5,30,1,1,168,1,1,1,2
de77070a_332d_42b6_ad4c_d6980a7a0d5d,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,ec2f92f3_1c85_4d20_9bae_907b4e21e16a,St. Nazaire S5 Lower Shell,1,5,30,1,1,168,1,1,1,2
de77070a_332d_42b6_ad4c_d6980a7a0d5d,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,ec2f92f3_1c85_4d20_9bae_907b4e21e16a,St. Nazaire S5 Lower Shell,1,5,30,1,1,168,1,1,1,2
d9d4fd04_ee6d_4522_addb_3afec0702507,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,a4c92248_147a_4e21_8367_c3b9f913a5d8,St. Nazaire S5 Right Shell,1,5,30,1,1,168,1,1,1,2
d9d4fd04_ee6d_4522_addb_3afec0702507,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,a4c92248_147a_4e21_8367_c3b9f913a5d8,St. Nazaire S5 Right Shell,1,5,30,1,1,168,1,1,1,2
1c8a2724_73f4_4813_a692_46242855f4d8,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,86a3b8d3_5958_43c1_8712_95240e57df64,St. Nazaire S5 Top Shell,1,5,30,1,1,168,1,1,1,2
1c8a2724_73f4_4813_a692_46242855f4d8,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,86a3b8d3_5958_43c1_8712_95240e57df64,St. Nazaire S5 Top Shell,1,5,30,1,1,168,1,1,1,2
2633c907_0c67_4339_b644_27970c69a7b9,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,8fc3796f_081a_438a_b40f_d906337783bb,St. Nazaire S56 Modules,1,5,30,1,1,168,1,1,1,2
2633c907_0c67_4339_b644_27970c69a7b9,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,8fc3796f_081a_438a_b40f_d906337783bb,St. Nazaire S56 Modules,1,5,30,1,1,168,1,1,1,2
f39076c9_1693_481a_8c36_2ff9f727db2f,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,9fae5e64_78d2_44a2_a40e_762965fcbd4c,St. Nazaire S6 Lower Shell,1,5,30,1,1,168,1,1,1,2
f39076c9_1693_481a_8c36_2ff9f727db2f,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,9fae5e64_78d2_44a2_a40e_762965fcbd4c,St. Nazaire S6 Lower Shell,1,5,30,1,1,168,1,1,1,2
521aa48a_fdb3_4eb8_92c9_4e31071ad6be,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,74bb6719_1573_4196_9b57_2122b6f27365,St. Nazaire S6 Upper Shell,1,5,30,1,1,168,1,1,1,2
521aa48a_fdb3_4eb8_92c9_4e31071ad6be,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,74bb6719_1573_4196_9b57_2122b6f27365,St. Nazaire S6 Upper Shell,1,5,30,1,1,168,1,1,1,2
87836409_5226_4aeb_95fc_65544d12d621,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,0dc67983_0317_4b51_b312_d93a32e2b031,St. Nazaire Section 1,1,5,30,1,1,168,1,1,1,2
87836409_5226_4aeb_95fc_65544d12d621,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,0dc67983_0317_4b51_b312_d93a32e2b031,St. Nazaire Section 1,1,5,30,1,1,168,1,1,1,2
2298ff53_bb35_4025_a5c2_17554645c2bf,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,91e81215_5fed_40a1_bb1e_92f1cc74c967,St. Nazaire Section 2,1,5,30,1,1,168,1,1,1,5
2298ff53_bb35_4025_a5c2_17554645c2bf,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,91e81215_5fed_40a1_bb1e_92f1cc74c967,St. Nazaire Section 2,1,5,30,1,1,168,1,1,1,5
42704172_8917_495b_af22_bfcdc04e502a,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,4703c740_ad2b_4b53_b472_8648aa9873b7,St. Nazaire Section 234,1,5,30,1,1,168,1,1,1,5
42704172_8917_495b_af22_bfcdc04e502a,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,4703c740_ad2b_4b53_b472_8648aa9873b7,St. Nazaire Section 234,1,5,30,1,1,168,1,1,1,5
d1575213_457e_434d_80ea_6dfe36ff0861,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,11ae1deb_194b_4bb2_b8bc_f860d5d90238,St. Nazaire Section 3,1,5,30,1,1,168,1,1,1,5
d1575213_457e_434d_80ea_6dfe36ff0861,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,11ae1deb_194b_4bb2_b8bc_f860d5d90238,St. Nazaire Section 3,1,5,30,1,1,168,1,1,1,5
5bd91213_31bc_4ec4_ab0b_e494f5fef0ef,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,e138aee8_ddcb_4849_b7c3_fbbd08448745,St. Nazaire Section 4,1,5,30,1,1,168,1,1,1,5
5bd91213_31bc_4ec4_ab0b_e494f5fef0ef,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,e138aee8_ddcb_4849_b7c3_fbbd08448745,St. Nazaire Section 4,1,5,30,1,1,168,1,1,1,5
2f1da5e1_efc5_42d1_b35a_4f716a63f199,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,01480973_ec50_4293_ad93_d62285fd5b62,St. Nazaire Section 5,1,5,30,1,1,168,1,1,1,5
2f1da5e1_efc5_42d1_b35a_4f716a63f199,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,01480973_ec50_4293_ad93_d62285fd5b62,St. Nazaire Section 5,1,5,30,1,1,168,1,1,1,5
eee2774d_012a_41b4_a1ae_096baf6a5da7,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,c1ead980_7709_4e21_b183_b229044a4643,St. Nazaire Section 56,1,5,30,1,1,168,1,1,1,5
eee2774d_012a_41b4_a1ae_096baf6a5da7,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,c1ead980_7709_4e21_b183_b229044a4643,St. Nazaire Section 56,1,5,30,1,1,168,1,1,1,5
a73c5080_b108_44ec_b146_931d6e422752,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,d2477294_9f95_438e_8228_4ca957aa70e1,St. Nazaire Section 6,1,5,30,1,1,168,1,1,1,5
a73c5080_b108_44ec_b146_931d6e422752,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,d2477294_9f95_438e_8228_4ca957aa70e1,St. Nazaire Section 6,1,5,30,1,1,168,1,1,1,5
7308f5f0_9def_4726_9f86_58c365097efc,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,fb3b1814_469e_4920_8bfc_6463034eaa90,St. Nazaire Sharklet Left,1,5,30,1,1,168,1,1,1,2
7308f5f0_9def_4726_9f86_58c365097efc,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,fb3b1814_469e_4920_8bfc_6463034eaa90,St. Nazaire Sharklet Left,1,5,30,1,1,168,1,1,1,2
db1e8ff9_78b4_44dc_b5ec_d131272ff004,d16190e8_9f73_4c20_8ade_0385f207430b,3cadb53c_337e_48cc_b7b1_f9eea1532f4c,bb4ed4f1_acc5_4ebe_a19c_91d4bc8edef5,St. Nazaire Sharklet Right,1,5,30,1,1,168,1,1,1,2
db1e8ff9_78b4_44dc_b5ec_d131272ff004,d16190e8_9f73_4c20_8ade_0385f207430b,dc0c054c_48f7_46d2_8890_160e6858151c,bb4ed4f1_acc5_4ebe_a19c_91d4bc8edef5,St. Nazaire Sharklet Right,1,5,30,1,1,168,1,1,1,2
a6591068_0964_4049_a816_d92fd9d2f541,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,4df22e79_b058_46bc_ad3a_5d90ff0523a4,427981ea_31b2_4414_a906_ebdd08b0d081,Stade Horizontal Tailplane,1,5,30,1,1,168,1,1,1,2
eb26fc52_e024_4ad5_915e_1d7883a96b92,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,4df22e79_b058_46bc_ad3a_5d90ff0523a4,e8644ece_ca34_459d_a1c8_e50e735ddabc,Stade Vertical Tailplane,1,5,30,1,1,168,1,1,1,2
8934481f_4f2d_4515_a21e_1eadb30fc751,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,955db4b6_eb53_4f70_be90_a87eee27fcf3,Taichung Belly Fairing,1,5,30,1,1,168,1,1,1,2
c2abfaaf_f7d7_4740_a0c3_de0b78fd05ad,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,a4b66a63_f55d_4809_9b9f_c9746badc003,Taichung Center Wingbox,1,5,30,1,1,168,1,1,1,2
4f8f256e_58b1_4d8a_8a55_37fa5d90333e,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,f581ed68_62e6_4946_af02_ed84d4ad1c13,Taichung Pylon Left,1,5,30,1,1,168,1,1,1,2
c43fcc77_9f0e_4433_aee4_3505ca5a8d0a,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,52d8bc7c_3195_4a9e_b6c1_03c687d36794,Taichung Pylon Right,1,5,30,1,1,168,1,1,1,2
7a583e48_da49_47cd_94c4_6b513ab77338,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,d613cd61_1d3c_430b_92e8_c8529b30315e,Taichung S1 Lower Shell,1,5,30,1,1,168,1,1,1,2
fa3e7e65_8699_4364_bd2c_5e57caaebde8,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,1dbe71c3_de17_48e2_ab8c_78fbc2a4d6d4,Taichung S1 Modules,1,5,30,1,1,168,1,1,1,2
2ad2e578_b9ad_40f5_9c92_e8f836b6b634,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,def1aa1d_ca7d_4820_98a5_cd16b7ed3632,Taichung S1 Upper Shell,1,5,30,1,1,168,1,1,1,2
81dc350d_6a7d_4af6_a1d9_75140bc0b30f,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,f720d6ce_b29a_4e33_80d0_8423d6386743,Taichung S2 Left Shell,1,5,30,1,1,168,1,1,1,2
132c591c_1b69_4d0e_8f78_767ffd465d26,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,bdcdece2_daa9_403f_a491_9887a5345a80,Taichung S2 Lower Shell,1,5,30,1,1,168,1,1,1,2
c1bdc383_e7a9_47ad_b7a6_b185c869b207,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,f5663589_dba2_4894_96d5_9432b2c9f6bb,Taichung S2 Right Shell,1,5,30,1,1,168,1,1,1,2
aca9d995_f6fb_4881_9807_121731a21c7f,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,ec22b3fb_399e_40fc_a16f_a358a9f02ff0,Taichung S2 Top Shell,1,5,30,1,1,168,1,1,1,2
04620a35_fb05_4ae6_80a5_cef1b9636521,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,6b6e4fad_8ec1_476a_9954_9d94d1950142,Taichung S234 Modules,1,5,30,1,1,168,1,1,1,2
8ef3885b_6a5a_4493_8af4_dbfd0995e365,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,5960a38d_1663_45ad_9bfd_64fa30081634,Taichung S3 Left Shell,1,5,30,1,1,168,1,1,1,2
04261774_5446_4039_b60e_95f649c48e31,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,6383eea1_bfae_4d34_8b00_001f6e794edb,Taichung S3 Lower Shell,1,5,30,1,1,168,1,1,1,2
832ac805_0af7_4176_b63c_c6ca5511cb38,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,afd39515_4bca_4de2_b764_e1a10fc0252f,Taichung S3 Right Shell,1,5,30,1,1,168,1,1,1,2
e546a661_2c99_4f7c_acfe_eb5a6ff24cf6,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,f8e9fd6c_448f_48cc_a1c6_b6059452eaa1,Taichung S3 Top Shell,1,5,30,1,1,168,1,1,1,2
d70b1ab0_6ceb_4d12_a181_1e04a1e18894,bf9b2865_3571_41a3_828e_559fe60a4971,6c66d69e_00f3_4ad4_9b69_f68ecf0a75af,ad9dc001_c59a_46e0_a7c4_dd9db4bd283f,Taichung S4 Left Shell,1,5,30,1,1,168,1,1,1,2
