id,sourceLocation,destinationLocation,transportationResource,name,distance
53b1c00d_82ed_43f6_b2d0_e3ed15421bba,ad594742_2551_449e_b759_d45fb4c9a4a0,9290dfab_bc6b_41f2_863e_ff9794d38947,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Rotterdam Harbor by Truck General Cargo,661.93
24edd076_0437_4855_902a_11103a5a6f77,ad594742_2551_449e_b759_d45fb4c9a4a0,9290dfab_bc6b_41f2_863e_ff9794d38947,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Rotterdam Harbor by Truck Long Distance,661.93
25374800_b195_4aac_a15a_6472ca99e50e,ad594742_2551_449e_b759_d45fb4c9a4a0,9290dfab_bc6b_41f2_863e_ff9794d38947,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Rotterdam Harbor by Truck Oversized Low Bed,661.93
f7f453dd_a1b9_4155_9b08_4ba1f13ad0cd,ad594742_2551_449e_b759_d45fb4c9a4a0,9290dfab_bc6b_41f2_863e_ff9794d38947,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Rotterdam Harbor by Truck Oversized Standard Bed,661.93
82a3ee33_13c9_4a01_97e9_88fccfcd899c,ad594742_2551_449e_b759_d45fb4c9a4a0,cb53cf91_123f_479e_9c26_3a41530b9f31,34e58906_4489_4bff_b20b_62efc7663d43,Rostock to Sacheon Harbor by Oversized Under Deck RoRo Ship,27970.27
3c330fac_e45e_479f_a6c9_42ac979b943e,ad594742_2551_449e_b759_d45fb4c9a4a0,cb53cf91_123f_479e_9c26_3a41530b9f31,0e625668_0d9d_4505_88d3_2f4c793a630e,Rostock to Sacheon Harbor by Sea Large Container Ship,27970.27
565bd293_e511_40c3_8f29_ecf9a3550dcb,ad594742_2551_449e_b759_d45fb4c9a4a0,fa813822_208f_4274_9b46_b361d3696214,34e58906_4489_4bff_b20b_62efc7663d43,Rostock to Savanna Harbor by Oversized Under Deck RoRo Ship,7726.8
7eae1720_3182_43e6_be1e_918f5cc57026,ad594742_2551_449e_b759_d45fb4c9a4a0,fa813822_208f_4274_9b46_b361d3696214,0e625668_0d9d_4505_88d3_2f4c793a630e,Rostock to Savanna Harbor by Sea Large Container Ship,7726.8
1fe505ac_2333_4e44_8d63_c320ddad11a9,ad594742_2551_449e_b759_d45fb4c9a4a0,6cb3fb85_90f1_4f1e_83bc_3089bbdab639,34e58906_4489_4bff_b20b_62efc7663d43,Rostock to Shanghai Harbor by Oversized Under Deck RoRo Ship,27284.46
e1be52cd_89f6_426c_b137_bc73fe740e7a,ad594742_2551_449e_b759_d45fb4c9a4a0,6cb3fb85_90f1_4f1e_83bc_3089bbdab639,0e625668_0d9d_4505_88d3_2f4c793a630e,Rostock to Shanghai Harbor by Sea Large Container Ship,27284.46
e8299222_b75c_4b5f_ad4d_c507ab86c3af,ad594742_2551_449e_b759_d45fb4c9a4a0,2b951503_66de_4687_a3e4_d480652eacd6,34e58906_4489_4bff_b20b_62efc7663d43,Rostock to Southampton Harbor by Oversized Under Deck RoRo Ship,2741.96
a0e71fd0_b4a9_401a_9ff3_b90e91bdea45,ad594742_2551_449e_b759_d45fb4c9a4a0,2b951503_66de_4687_a3e4_d480652eacd6,0e625668_0d9d_4505_88d3_2f4c793a630e,Rostock to Southampton Harbor by Sea Large Container Ship,2741.96
46b9c13e_1212_4e6f_b268_9114481edd81,ad594742_2551_449e_b759_d45fb4c9a4a0,8b5912a4_9b95_4f23_84c9_16580a32d5ba,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Speyer by Truck General Cargo,701.45
86034ce3_d61a_4a15_902d_a698a04f5b7f,ad594742_2551_449e_b759_d45fb4c9a4a0,8b5912a4_9b95_4f23_84c9_16580a32d5ba,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Speyer by Truck Long Distance,701.45
a28f11d4_2aec_4ad5_a744_8c0a8fdc6447,ad594742_2551_449e_b759_d45fb4c9a4a0,8b5912a4_9b95_4f23_84c9_16580a32d5ba,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Speyer by Truck Oversized Low Bed,701.45
f42b86cc_1498_49dc_b308_e8d0793624f1,ad594742_2551_449e_b759_d45fb4c9a4a0,8b5912a4_9b95_4f23_84c9_16580a32d5ba,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Speyer by Truck Oversized Standard Bed,701.45
6c7da430_3557_4e63_96e3_0005a0599df3,ad594742_2551_449e_b759_d45fb4c9a4a0,d16190e8_9f73_4c20_8ade_0385f207430b,34e58906_4489_4bff_b20b_62efc7663d43,Rostock to St. Nazaire by Oversized Under Deck RoRo Ship,2862.19
03b387fa_3a8e_42f6_9298_d4c6d2361679,ad594742_2551_449e_b759_d45fb4c9a4a0,d16190e8_9f73_4c20_8ade_0385f207430b,0e625668_0d9d_4505_88d3_2f4c793a630e,Rostock to St. Nazaire by Sea Large Container Ship,2862.19
8f85cf0c_f648_4cca_8a9d_5632ed0525ad,ad594742_2551_449e_b759_d45fb4c9a4a0,d16190e8_9f73_4c20_8ade_0385f207430b,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to St. Nazaire by Truck General Cargo,1494.57
3f373d46_2847_46b2_ab2d_483fe55f7ae8,ad594742_2551_449e_b759_d45fb4c9a4a0,d16190e8_9f73_4c20_8ade_0385f207430b,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to St. Nazaire by Truck Long Distance,1494.56
58520967_11df_470c_9c1a_c8fa31aa1810,ad594742_2551_449e_b759_d45fb4c9a4a0,d16190e8_9f73_4c20_8ade_0385f207430b,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to St. Nazaire by Truck Oversized Low Bed,1494.57
27188d23_de10_4e27_9bd8_a854bee09e45,ad594742_2551_449e_b759_d45fb4c9a4a0,d16190e8_9f73_4c20_8ade_0385f207430b,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to St. Nazaire by Truck Oversized Standard Bed,1494.56
fc49b9df_d7f1_4ff5_96fc_1eb5cf8f0f5b,ad594742_2551_449e_b759_d45fb4c9a4a0,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Stade by Truck General Cargo,227.24
3b995a58_6b91_432e_9b05_7f3700c751f9,ad594742_2551_449e_b759_d45fb4c9a4a0,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Stade by Truck Long Distance,227.24
e0604a16_63a6_4647_97ed_115270fe0a71,ad594742_2551_449e_b759_d45fb4c9a4a0,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Stade by Truck Oversized Low Bed,227.24
96b52247_07b1_4587_8489_4a5043e5d046,ad594742_2551_449e_b759_d45fb4c9a4a0,bbbbeb94_3e6d_4dda_9e6e_c63dfcf8ae25,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Stade by Truck Oversized Standard Bed,227.24
aaf10d30_8edd_4423_b602_e2af1c165843,ad594742_2551_449e_b759_d45fb4c9a4a0,6c05a0f4_b670_4b4b_9aeb_f27b6af62e63,34e58906_4489_4bff_b20b_62efc7663d43,Rostock to Taichung Harbor by Oversized Under Deck RoRo Ship,26603.34
7afcf1ba_32e1_4aeb_b10f_9d9d86bb267a,ad594742_2551_449e_b759_d45fb4c9a4a0,6c05a0f4_b670_4b4b_9aeb_f27b6af62e63,0e625668_0d9d_4505_88d3_2f4c793a630e,Rostock to Taichung Harbor by Sea Large Container Ship,26603.34
8b0a77b5_a427_44dc_9463_462a88b428ca,ad594742_2551_449e_b759_d45fb4c9a4a0,b8dc1607_abbb_4989_bcbe_e01b2eb387c6,34e58906_4489_4bff_b20b_62efc7663d43,Rostock to Tianjin Harbor by Oversized Under Deck RoRo Ship,28528.34
133306eb_852e_4dfd_9cdd_e33aad037d95,ad594742_2551_449e_b759_d45fb4c9a4a0,b8dc1607_abbb_4989_bcbe_e01b2eb387c6,0e625668_0d9d_4505_88d3_2f4c793a630e,Rostock to Tianjin Harbor by Sea Large Container Ship,28528.34
16d6dda2_124f_45af_94fa_1485a9744753,ad594742_2551_449e_b759_d45fb4c9a4a0,f3e493c1_4dc8_45a3_bf5b_f25d25f58226,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Toulouse FAL by Truck General Cargo,1743.5
5ad21b87_5475_40eb_9d0a_013559ddedd0,ad594742_2551_449e_b759_d45fb4c9a4a0,f3e493c1_4dc8_45a3_bf5b_f25d25f58226,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Toulouse FAL by Truck Long Distance,1743.5
a20c442b_28de_4538_a6f2_6576e48c83a4,ad594742_2551_449e_b759_d45fb4c9a4a0,f3e493c1_4dc8_45a3_bf5b_f25d25f58226,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Toulouse FAL by Truck Oversized Low Bed,1743.5
0c74d3b3_e8c2_4884_8729_e24eee6ed422,ad594742_2551_449e_b759_d45fb4c9a4a0,f3e493c1_4dc8_45a3_bf5b_f25d25f58226,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Toulouse FAL by Truck Oversized Standard Bed,1743.5
64b6252e_23e3_4183_859c_320a5b68322c,ad594742_2551_449e_b759_d45fb4c9a4a0,fcd4ad1f_65b3_45a3_8606_165591a3f19f,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Toulouse by Truck General Cargo,1743.5
fdf86b2e_e9dc_438a_93bf_f31633a2a58e,ad594742_2551_449e_b759_d45fb4c9a4a0,fcd4ad1f_65b3_45a3_8606_165591a3f19f,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Toulouse by Truck Long Distance,1743.5
b5aaea50_27d0_439a_9596_04e1fd6e22eb,ad594742_2551_449e_b759_d45fb4c9a4a0,fcd4ad1f_65b3_45a3_8606_165591a3f19f,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Toulouse by Truck Oversized Low Bed,1743.5
00cc9290_9967_4885_b095_d671ad363c79,ad594742_2551_449e_b759_d45fb4c9a4a0,fcd4ad1f_65b3_45a3_8606_165591a3f19f,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Toulouse by Truck Oversized Standard Bed,1743.5
17d14fe4_e673_4a36_9fba_0533d6ac64de,ad594742_2551_449e_b759_d45fb4c9a4a0,97cc22d4_8803_4507_b770_93acf1752299,34e58906_4489_4bff_b20b_62efc7663d43,Rostock to Trieste Harbor by Oversized Under Deck RoRo Ship,7373.44
b7a88ecb_6d4b_41f8_a573_7bd5410d4de0,ad594742_2551_449e_b759_d45fb4c9a4a0,97cc22d4_8803_4507_b770_93acf1752299,0e625668_0d9d_4505_88d3_2f4c793a630e,Rostock to Trieste Harbor by Sea Large Container Ship,7373.44
1600cffa_ec9b_4e53_b5b8_d2b0b7616c9b,ad594742_2551_449e_b759_d45fb4c9a4a0,97cc22d4_8803_4507_b770_93acf1752299,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Trieste Harbor by Truck General Cargo,1193.78
4edc11ee_f09c_48bd_a595_9f626208b1d5,ad594742_2551_449e_b759_d45fb4c9a4a0,97cc22d4_8803_4507_b770_93acf1752299,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Trieste Harbor by Truck Long Distance,1193.78
3fcfb952_ba28_4769_b25a_5749d7ab0808,ad594742_2551_449e_b759_d45fb4c9a4a0,97cc22d4_8803_4507_b770_93acf1752299,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Trieste Harbor by Truck Oversized Low Bed,1193.78
ef40b893_6c0d_42f8_b571_1def4d4df58b,ad594742_2551_449e_b759_d45fb4c9a4a0,97cc22d4_8803_4507_b770_93acf1752299,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Trieste Harbor by Truck Oversized Standard Bed,1193.78
ec1a4609_a69c_41ac_ae99_4b6a0b6e6bf4,ad594742_2551_449e_b759_d45fb4c9a4a0,f10b6f76_d39c_418b_8180_5058a144cc20,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Trofa by Truck General Cargo,2564.18
9914e641_e399_4015_8bad_3a3489d5759d,ad594742_2551_449e_b759_d45fb4c9a4a0,f10b6f76_d39c_418b_8180_5058a144cc20,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Trofa by Truck Long Distance,2564.19
13182c1f_6ae9_4fb5_aa28_dbd422a56144,ad594742_2551_449e_b759_d45fb4c9a4a0,f10b6f76_d39c_418b_8180_5058a144cc20,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Trofa by Truck Oversized Low Bed,2564.18
a7c3415f_89a9_4543_be5f_f2854f5c1379,ad594742_2551_449e_b759_d45fb4c9a4a0,f10b6f76_d39c_418b_8180_5058a144cc20,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Trofa by Truck Oversized Standard Bed,2564.19
6928630d_964a_4bda_9b6f_54db84c775c5,ad594742_2551_449e_b759_d45fb4c9a4a0,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,34e58906_4489_4bff_b20b_62efc7663d43,Rostock to Valencia Harbor by Oversized Under Deck RoRo Ship,5005.33
b1d31200_dfa5_4cf8_b27c_af49d1911d05,ad594742_2551_449e_b759_d45fb4c9a4a0,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,0e625668_0d9d_4505_88d3_2f4c793a630e,Rostock to Valencia Harbor by Sea Large Container Ship,5005.33
6d89b6c6_f2c1_449a_9d75_28a0796ee916,ad594742_2551_449e_b759_d45fb4c9a4a0,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Valencia Harbor by Truck General Cargo,2270.11
fd9ddb3a_b1c4_40c5_901a_9a4e752c8e32,ad594742_2551_449e_b759_d45fb4c9a4a0,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Valencia Harbor by Truck Long Distance,2270.11
d4ffcaeb_9004_4433_9757_291c16523c5e,ad594742_2551_449e_b759_d45fb4c9a4a0,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Valencia Harbor by Truck Oversized Low Bed,2270.11
a43a3ba6_a40a_4918_99a7_376b6689e5fc,ad594742_2551_449e_b759_d45fb4c9a4a0,6bf1763d_9e4e_4308_aea7_a038a1f1d65d,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Valencia Harbor by Truck Oversized Standard Bed,2270.11
dc54e93e_fb5d_4022_9fcc_07df916aa71a,ad594742_2551_449e_b759_d45fb4c9a4a0,4086979e_65bb_4ed1_8c8d_33fbc60a210b,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Velizy-Villacoublay by Truck General Cargo,1084.06
18fcf761_210b_48e7_b4e1_81d9ce64785c,ad594742_2551_449e_b759_d45fb4c9a4a0,4086979e_65bb_4ed1_8c8d_33fbc60a210b,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Velizy-Villacoublay by Truck Long Distance,1084.06
6f1e2976_7139_4f1e_bc11_ad596c4fc52e,ad594742_2551_449e_b759_d45fb4c9a4a0,4086979e_65bb_4ed1_8c8d_33fbc60a210b,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Velizy-Villacoublay by Truck Oversized Low Bed,1084.06
7f2dc9aa_cca8_43d2_ba41_fccdf99710b8,ad594742_2551_449e_b759_d45fb4c9a4a0,4086979e_65bb_4ed1_8c8d_33fbc60a210b,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Velizy-Villacoublay by Truck Oversized Standard Bed,1084.06
47c5dcee_b051_40ae_bcc0_ab030b452f3d,ad594742_2551_449e_b759_d45fb4c9a4a0,eb7c8877_5d63_4ecc_aeae_07bccb9a8888,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Villaroche by Truck General Cargo,1156.43
4957db94_d1b4_40b6_8d03_21c9f668ae24,ad594742_2551_449e_b759_d45fb4c9a4a0,eb7c8877_5d63_4ecc_aeae_07bccb9a8888,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Villaroche by Truck Long Distance,1156.43
3a5a88df_67f5_42ad_b5e6_21291d3e0a43,ad594742_2551_449e_b759_d45fb4c9a4a0,eb7c8877_5d63_4ecc_aeae_07bccb9a8888,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Villaroche by Truck Oversized Low Bed,1156.43
6539f271_541b_499f_9718_170394da186a,ad594742_2551_449e_b759_d45fb4c9a4a0,eb7c8877_5d63_4ecc_aeae_07bccb9a8888,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Villaroche by Truck Oversized Standard Bed,1156.43
c729c981_ec4c_477a_9193_86b96f6810f7,ad594742_2551_449e_b759_d45fb4c9a4a0,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,c0b0e492_d453_4421_8b88_a157bdee5b02,Rostock to Vitoria-Gasteiz by Truck General Cargo,1958.57
300e738c_e277_4634_8688_0da5c0debe0c,ad594742_2551_449e_b759_d45fb4c9a4a0,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,4c64b530_fed0_495d_ac8a_05ea7588071c,Rostock to Vitoria-Gasteiz by Truck Long Distance,1958.57
19994bd6_b0b7_4262_a2f5_0ffd0a222d6c,ad594742_2551_449e_b759_d45fb4c9a4a0,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,45918dea_722e_4bd0_9662_fdf0d6343191,Rostock to Vitoria-Gasteiz by Truck Oversized Low Bed,1958.57
245b1108_8ca6_46ae_a5b4_a8cd3d82decf,ad594742_2551_449e_b759_d45fb4c9a4a0,a5d02d63_8b6e_4f70_a894_c12b318d0e7a,fe4de180_4453_402c_a2f9_110777b278fa,Rostock to Vitoria-Gasteiz by Truck Oversized Standard Bed,1958.57
353e7dd9_616f_44d7_b090_b35644993f5b,9290dfab_bc6b_41f2_863e_ff9794d38947,d3a87320_459b_45b1_875f_6662eab0a6f5,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Algiers Harbor by Oversized Under Deck RoRo Ship,4807.46
f8ce18ad_27df_4490_ae0a_da08065b2146,9290dfab_bc6b_41f2_863e_ff9794d38947,d3a87320_459b_45b1_875f_6662eab0a6f5,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Algiers Harbor by Sea Large Container Ship,4807.46
9ac85406_2a2f_4f2f_aeb3_dee0b6f1c797,9290dfab_bc6b_41f2_863e_ff9794d38947,abf99345_ff11_43e7_8338_7720e5023ef2,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Augsburg by Truck General Cargo,748.51
c901c124_8a5c_4ff1_bf08_ef200987d7d6,9290dfab_bc6b_41f2_863e_ff9794d38947,abf99345_ff11_43e7_8338_7720e5023ef2,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Augsburg by Truck Long Distance,748.51
da7ecd5a_62ae_42ea_ac87_50760772bf5e,9290dfab_bc6b_41f2_863e_ff9794d38947,abf99345_ff11_43e7_8338_7720e5023ef2,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Augsburg by Truck Oversized Low Bed,748.51
fcaf2ed2_cb8e_43fa_81a4_4210f026ab9d,9290dfab_bc6b_41f2_863e_ff9794d38947,abf99345_ff11_43e7_8338_7720e5023ef2,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Augsburg by Truck Oversized Standard Bed,748.51
98991d92_f84a_48da_8476_4d8a579238f5,9290dfab_bc6b_41f2_863e_ff9794d38947,e833fe00_098f_4e5b_9d91_92d01b7021e4,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Boston Harbor by Oversized Under Deck RoRo Ship,6179.11
1769c281_f9ff_4086_b260_dc4e93d2bc7c,9290dfab_bc6b_41f2_863e_ff9794d38947,e833fe00_098f_4e5b_9d91_92d01b7021e4,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Boston Harbor by Sea Large Container Ship,6179.11
8304e145_5eb9_4847_8241_464dc34ba055,9290dfab_bc6b_41f2_863e_ff9794d38947,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Brasov by Truck General Cargo,2071.87
d9867f3f_9702_4452_afbf_bfb6dc266ce6,9290dfab_bc6b_41f2_863e_ff9794d38947,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Brasov by Truck Long Distance,2071.87
098f0d01_dc4b_47eb_a8d0_520012932627,9290dfab_bc6b_41f2_863e_ff9794d38947,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Brasov by Truck Oversized Low Bed,2071.87
c30570f3_b640_4a57_8436_eda334c1eba9,9290dfab_bc6b_41f2_863e_ff9794d38947,06978fe9_6fad_4591_af18_4c3cd8fcf4a0,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Brasov by Truck Oversized Standard Bed,2071.87
443dadb2_39fe_4212_abab_9dab601903cd,9290dfab_bc6b_41f2_863e_ff9794d38947,d6b516cc_f667_415e_92f2_35f52c61fa0f,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Bremen by Truck General Cargo,400.09
37365c15_7097_4de7_9220_665a1bd03ed1,9290dfab_bc6b_41f2_863e_ff9794d38947,d6b516cc_f667_415e_92f2_35f52c61fa0f,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Bremen by Truck Long Distance,400.09
8ab5da38_5073_4ed4_ad3c_d653ed6e2df6,9290dfab_bc6b_41f2_863e_ff9794d38947,d6b516cc_f667_415e_92f2_35f52c61fa0f,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Bremen by Truck Oversized Low Bed,400.09
494f5213_1740_4633_9373_c3b9d9527e44,9290dfab_bc6b_41f2_863e_ff9794d38947,d6b516cc_f667_415e_92f2_35f52c61fa0f,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Bremen by Truck Oversized Standard Bed,400.09
1d15dc7d_9bf2_4939_9d96_8f2e878f1ced,9290dfab_bc6b_41f2_863e_ff9794d38947,ca1ae553_e8bd_46ee_b467_98af1b1d4b90,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Casablanca Harbor by Oversized Under Deck RoRo Ship,4037.37
e6a1a31b_3384_471e_b13f_cc9bef41c0fa,9290dfab_bc6b_41f2_863e_ff9794d38947,ca1ae553_e8bd_46ee_b467_98af1b1d4b90,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Casablanca Harbor by Sea Large Container Ship,4037.37
552fc9d5_611b_4fb2_8a1c_afeca78a40b8,9290dfab_bc6b_41f2_863e_ff9794d38947,486b629b_4da8_491f_88b2_c7c98f3d5003,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Dunkerque Harbor by Oversized Under Deck RoRo Ship,202.81
5cced95e_7572_47fd_bc5d_51df4cf49406,9290dfab_bc6b_41f2_863e_ff9794d38947,486b629b_4da8_491f_88b2_c7c98f3d5003,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Dunkerque Harbor by Sea Large Container Ship,202.81
ad4fb455_9438_42f4_a5a1_9f87afa3892d,9290dfab_bc6b_41f2_863e_ff9794d38947,486b629b_4da8_491f_88b2_c7c98f3d5003,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Dunkerque Harbor by Truck General Cargo,240.33
3485ac9b_7d7f_444c_9f58_bf4841df21b2,9290dfab_bc6b_41f2_863e_ff9794d38947,486b629b_4da8_491f_88b2_c7c98f3d5003,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Dunkerque Harbor by Truck Long Distance,240.33
7a260ac1_ee80_4fbc_95e0_ebb1319ad054,9290dfab_bc6b_41f2_863e_ff9794d38947,486b629b_4da8_491f_88b2_c7c98f3d5003,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Dunkerque Harbor by Truck Oversized Low Bed,240.33
6a576a73_fff7_484c_adbd_128bae598c86,9290dfab_bc6b_41f2_863e_ff9794d38947,486b629b_4da8_491f_88b2_c7c98f3d5003,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Dunkerque Harbor by Truck Oversized Standard Bed,240.33
5398f06d_53ff_434c_b6d4_f8ad8d489862,9290dfab_bc6b_41f2_863e_ff9794d38947,ed302c7d_e79f_4bfe_8733_5b33360a92c5,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Felixstowe Harbor by Oversized Under Deck RoRo Ship,257.83
872554fd_32d7_417c_948b_c5423e5bd80a,9290dfab_bc6b_41f2_863e_ff9794d38947,ed302c7d_e79f_4bfe_8733_5b33360a92c5,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Felixstowe Harbor by Sea Large Container Ship,257.83
91547426_dd41_49d9_8586_548b7e092125,9290dfab_bc6b_41f2_863e_ff9794d38947,7bc864f3_7285_4abd_9a08_8be520997eab,34e58906_4489_4bff_b20b_62efc7663d43,Rotterdam Harbor to Gdansk by Oversized Under Deck RoRo Ship,1276.71
647e5c62_d50d_47cf_a05f_55ec3e032556,9290dfab_bc6b_41f2_863e_ff9794d38947,7bc864f3_7285_4abd_9a08_8be520997eab,0e625668_0d9d_4505_88d3_2f4c793a630e,Rotterdam Harbor to Gdansk by Sea Large Container Ship,1276.71
5736a2bb_992d_4555_af3f_41e8b29b49e8,9290dfab_bc6b_41f2_863e_ff9794d38947,7bc864f3_7285_4abd_9a08_8be520997eab,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Gdansk by Truck General Cargo,1196.27
dfe840d6_93db_455d_8068_fd5f9b8f14be,9290dfab_bc6b_41f2_863e_ff9794d38947,7bc864f3_7285_4abd_9a08_8be520997eab,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Gdansk by Truck Long Distance,1196.27
53b182f0_eba8_4b92_94b3_fa4e71bb4527,9290dfab_bc6b_41f2_863e_ff9794d38947,7bc864f3_7285_4abd_9a08_8be520997eab,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Gdansk by Truck Oversized Low Bed,1196.27
170bd441_1b07_4eff_aa68_1d0364a7e82f,9290dfab_bc6b_41f2_863e_ff9794d38947,7bc864f3_7285_4abd_9a08_8be520997eab,fe4de180_4453_402c_a2f9_110777b278fa,Rotterdam Harbor to Gdansk by Truck Oversized Standard Bed,1196.27
75f6bb4d_43ac_49a9_8c5e_5f4390ef4a35,9290dfab_bc6b_41f2_863e_ff9794d38947,acd47de8_0f7f_48c8_8060_ba7c19038d47,c0b0e492_d453_4421_8b88_a157bdee5b02,Rotterdam Harbor to Getafe by Truck General Cargo,1691.88
7813401c_c145_446d_a0bc_9e609633d12e,9290dfab_bc6b_41f2_863e_ff9794d38947,acd47de8_0f7f_48c8_8060_ba7c19038d47,4c64b530_fed0_495d_ac8a_05ea7588071c,Rotterdam Harbor to Getafe by Truck Long Distance,1691.88
e01bfb83_423e_4ab8_82f0_9436771222a6,9290dfab_bc6b_41f2_863e_ff9794d38947,acd47de8_0f7f_48c8_8060_ba7c19038d47,45918dea_722e_4bd0_9662_fdf0d6343191,Rotterdam Harbor to Getafe by Truck Oversized Low Bed,1691.88
